loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),label(N)
2023-02-19T21:12:30.313Z,3105,2066905.756,0.68572998,0.950531006,-0.239608765,2066905.754,2.118724823,0.151253968,2.442619085,2066905.739,174.7909088,151.1764679,-443.6585388,3
2023-02-19T21:12:30.333Z,3106,2066905.776,0.683395386,0.856002808,-0.256439209,2066905.774,2.17691493,0.518376291,2.482190847,2066905.759,176.4804077,151.157547,-445.2960815,3
2023-02-19T21:12:30.353Z,3107,2066905.796,0.85534668,0.826065063,-0.30708313,2066905.794,2.194774389,0.352576703,2.496554136,2066905.778,178.1363525,150.8739929,-446.5830383,3
2023-02-19T21:12:30.373Z,3108,2066905.816,0.849578857,0.721328735,-0.380081177,2066905.814,2.19647646,0.250119835,2.510803699,2066905.798,179.5037231,150.5214081,-447.7852783,3
2023-02-19T21:12:30.393Z,3109,2066905.836,0.776580811,0.621917725,-0.367675781,2066905.834,2.149534941,0.329854608,2.576188326,2066905.818,181.3028107,149.6386719,-449.1242371,3
2023-02-19T21:12:30.413Z,3110,2066905.856,0.808044434,0.528671265,-0.380187988,2066905.854,2.087892771,0.361742765,2.665446043,2066905.838,182.5805359,148.9489288,-450.8325806,3
2023-02-19T21:12:30.433Z,3111,2066905.876,0.863174438,0.486953735,-0.409637451,2066905.874,2.021659136,0.481784493,2.705490112,2066905.857,184.0558167,147.6024628,-452.2070923,3
2023-02-19T21:12:30.453Z,3112,2066905.896,0.783416748,0.37840271,-0.405654907,2066905.894,1.923407078,0.682775617,2.771079779,2066905.877,185.2342072,146.3166046,-453.5838623,3
2023-02-19T21:12:30.474Z,3113,2066905.916,0.863540649,0.305755615,-0.447769165,2066905.914,1.827550292,0.638411105,2.882742167,2066905.897,186.4085388,144.7615509,-454.8614197,3
2023-02-19T21:12:30.494Z,3114,2066905.936,0.88961792,0.253936768,-0.458190918,2066905.934,1.766603351,0.524327695,2.968372345,2066905.916,187.8129272,142.9602661,-455.6269531,3
2023-02-19T21:12:30.514Z,3115,2066905.956,0.906219482,0.223297119,-0.413864136,2066905.954,1.718493938,0.595721185,3.013147116,2066905.936,189.1766205,140.8820343,-456.7962646,3
2023-02-19T21:12:30.534Z,3116,2066905.976,0.916763306,0.140930176,-0.393203735,2066905.974,1.675946951,0.720129132,3.082596779,2066905.956,190.5298309,138.8593292,-457.6141357,3
2023-02-19T21:12:30.554Z,3117,2066905.996,0.900253296,0.081741333,-0.437149048,2066905.994,1.63547492,0.610878289,3.111074924,2066905.975,191.5145721,136.2648773,-457.9317017,3
2023-02-19T21:12:30.573Z,3118,2066906.016,0.913589478,-0.022537231,-0.415679932,2066906.014,1.571283698,0.625336587,3.191659451,2066905.995,192.7519684,134.3289795,-458.6156616,3
2023-02-19T21:12:30.594Z,3119,2066906.036,0.913497925,-0.052719116,-0.407897949,2066906.034,1.474835396,0.511005759,3.193626642,2066906.015,193.5759735,131.2874756,-458.8599548,3
2023-02-19T21:12:30.613Z,3120,2066906.056,0.870697021,-0.140228271,-0.345825195,2066906.054,1.4550457,0.741768122,3.243798971,2066906.034,194.3771515,128.7623901,-459.2103882,3
2023-02-19T21:12:30.634Z,3121,2066906.076,0.921768188,-0.163299561,-0.316299438,2066906.074,1.440089464,0.558110416,3.292210102,2066906.054,195.016037,126.1031952,-459.5931091,3
2023-02-19T21:12:30.654Z,3122,2066906.096,0.907272339,-0.245422363,-0.350357056,2066906.094,1.466137528,0.511087239,3.232916832,2066906.074,195.4732208,122.993988,-459.6409912,3
2023-02-19T21:12:30.674Z,3123,2066906.116,0.883239746,-0.277236938,-0.321762085,2066906.114,1.482320547,0.492547125,3.219773293,2066906.094,195.6843262,119.8023376,-459.8480835,3
2023-02-19T21:12:30.693Z,3124,2066906.136,0.880966187,-0.317443848,-0.297149658,2066906.134,1.458546519,0.292414814,3.149032593,2066906.113,196.0503082,116.9481354,-459.8633728,3
2023-02-19T21:12:30.714Z,3125,2066906.156,0.819885254,-0.374664307,-0.30506897,2066906.154,1.425838828,0.418449461,3.132690191,2066906.133,195.995163,113.7581787,-459.9332886,3
2023-02-19T21:12:30.734Z,3126,2066906.176,0.780792236,-0.418457031,-0.274002075,2066906.174,1.374973297,0.418214828,3.108131886,2066906.153,195.8409729,110.6578979,-459.6990356,3
2023-02-19T21:12:30.754Z,3127,2066906.196,0.782409668,-0.483764648,-0.278915405,2066906.194,1.330001593,0.350693047,3.046655178,2066906.172,195.305603,107.4725189,-460.0002441,3
2023-02-19T21:12:30.774Z,3128,2066906.216,0.739547729,-0.494888306,-0.24382019,2066906.214,1.269698024,0.220574453,2.965419769,2066906.192,194.8619385,104.3039246,-459.703186,3
2023-02-19T21:12:30.794Z,3129,2066906.236,0.665908813,-0.538070679,-0.191238403,2066906.234,1.230422258,0.359724343,2.905380726,2066906.212,194.2722321,101.6323853,-459.823761,3
2023-02-19T21:12:30.814Z,3130,2066906.256,0.667388916,-0.5831604,-0.187240601,2066906.254,1.178990245,0.418735743,2.835825443,2066906.231,193.6044769,99.04231262,-459.4921265,3
2023-02-19T21:12:30.834Z,3131,2066906.276,0.653701782,-0.631057739,-0.199829102,2066906.274,1.119720459,0.180092275,2.754464626,2066906.251,192.7171173,96.4012146,-459.1768494,3
2023-02-19T21:12:30.854Z,3132,2066906.296,0.577575684,-0.637039185,-0.105194092,2066906.294,1.080283046,0.173130244,2.617301226,2066906.271,191.7247772,93.51467896,-458.3094788,3
2023-02-19T21:12:30.874Z,3133,2066906.316,0.506225586,-0.673919678,-0.07649231,2066906.314,1.060829759,0.367850184,2.500015974,2066906.291,190.9250336,91.22962952,-458.3796387,3
2023-02-19T21:12:30.894Z,3134,2066906.336,0.533111572,-0.688140869,-0.064605713,2066906.334,1.015546083,0.332683682,2.370631218,2066906.31,189.6720276,89.12110901,-457.9494019,3
2023-02-19T21:12:30.914Z,3135,2066906.356,0.531295776,-0.707962036,-0.077072144,2066906.354,0.999952257,0.207518578,2.232773304,2066906.33,188.8542633,86.85142517,-457.3519287,3
2023-02-19T21:12:30.934Z,3136,2066906.376,0.468048096,-0.738128662,-0.034194946,2066906.374,0.97261095,0.063245013,2.117742062,2066906.35,187.4808197,85.27165222,-456.8647156,3
2023-02-19T21:12:30.954Z,3137,2066906.396,0.379226685,-0.768554688,0.006973267,2066906.394,0.917727947,0.117909856,2.000656366,2066906.369,186.4954224,83.26821899,-456.401825,3
2023-02-19T21:12:30.974Z,3138,2066906.416,0.366241455,-0.788925171,0.022216797,2066906.414,0.840275526,0.207456246,1.878102422,2066906.389,185.3856354,81.89787292,-456.22052,3
2023-02-19T21:12:30.994Z,3139,2066906.436,0.363876343,-0.797973633,0.018066406,2066906.434,0.79866147,0.118795626,1.758364916,2066906.409,184.2959747,80.06970215,-455.7543945,3
2023-02-19T21:12:31.014Z,3140,2066906.456,0.305496216,-0.823394775,0.059036255,2066906.454,0.746873379,0.013429256,1.669137478,2066906.428,183.0769043,78.57614136,-455.31427,3
2023-02-19T21:12:31.034Z,3141,2066906.476,0.253265381,-0.849258423,0.076293945,2066906.474,0.682914138,0.082625106,1.563351393,2066906.448,182.1651764,77.6449585,-454.9828796,3
2023-02-19T21:12:31.054Z,3142,2066906.496,0.215835571,-0.87020874,0.104812622,2066906.494,0.614583254,0.134212926,1.483504534,2066906.468,181.0629578,76.21932983,-454.7094116,3
2023-02-19T21:12:31.074Z,3143,2066906.516,0.203842163,-0.892456055,0.1199646,2066906.514,0.560569048,0.249792531,1.405675769,2066906.487,180.0557098,75.0838623,-454.2167969,3
2023-02-19T21:12:31.094Z,3144,2066906.536,0.173797607,-0.871658325,0.130599976,2066906.534,0.489842683,0.314360321,1.296877146,2066906.507,179.0787964,74.24382019,-453.5536499,3
2023-02-19T21:12:31.114Z,3145,2066906.556,0.147979736,-0.930496216,0.125259399,2066906.554,0.45154056,0.309642285,1.254774928,2066906.527,178.4005737,73.62817383,-453.3768311,3
2023-02-19T21:12:31.134Z,3146,2066906.576,0.122146606,-0.930603027,0.137588501,2066906.574,0.427330285,0.31334433,1.250330687,2066906.546,177.7604828,72.72808838,-452.957428,3
2023-02-19T21:12:31.154Z,3147,2066906.596,0.119674683,-0.937561035,0.159118652,2066906.594,0.424382448,0.240996107,1.215797782,2066906.586,176.0102997,71.24775696,-452.3058472,3
2023-02-19T21:12:31.174Z,3148,2066906.616,0.07623291,-0.934890747,0.170181274,2066906.614,0.429948717,0.228847831,1.192574143,2066906.606,175.2483368,70.51872253,-451.8003845,3
2023-02-19T21:12:31.194Z,3149,2066906.636,0.043670654,-0.947631836,0.150268555,2066906.634,0.419361323,0.203894541,1.164894342,2066906.625,174.5861359,70.09317017,-451.3800049,3
2023-02-19T21:12:31.214Z,3150,2066906.656,0.047912598,-0.932647705,0.159759521,2066906.654,0.374784797,0.202656165,1.088912725,2066906.645,173.8910217,69.42720032,-451.1505432,3
2023-02-19T21:12:31.234Z,3151,2066906.676,0.029647827,-0.930862427,0.160675049,2066906.674,0.36105299,0.264648169,1.031138897,2066906.665,173.1323547,68.78604126,-450.975769,3
2023-02-19T21:12:31.254Z,3152,2066906.696,0.001174927,-0.93812561,0.160522461,2066906.694,0.311309159,0.181028381,0.95756191,2066906.684,172.536972,68.52453613,-450.7516479,3
2023-02-19T21:12:31.274Z,3153,2066906.716,-0.069122314,-0.948959351,0.168014526,2066906.714,0.182355687,0.174159288,0.843939245,2066906.704,171.5673828,67.76933289,-450.4024048,3
2023-02-19T21:12:31.294Z,3154,2066906.736,-0.100967407,-0.941558838,0.20223999,2066906.734,0.112484999,0.184295535,0.670062006,2066906.724,171.2182007,67.48698425,-450.425293,3
2023-02-19T21:12:31.314Z,3155,2066906.756,-0.095428467,-0.919204712,0.22883606,2066906.754,0.041909367,0.236535579,0.460327387,2066906.743,170.4953918,67.29226685,-450.0935059,3
2023-02-19T21:12:31.334Z,3156,2066906.776,-0.1043396,-0.911804199,0.234329224,2066906.774,-0.009827331,0.288702369,0.237128928,2066906.763,170.4038391,67.18884277,-450.0583496,3
2023-02-19T21:12:31.354Z,3157,2066906.796,-0.098236084,-0.917648315,0.203674316,2066906.794,-0.062850334,0.326661736,0.006502108,2066906.783,170.2350464,67.07363892,-449.9624634,3
2023-02-19T21:12:31.374Z,3158,2066906.816,-0.097625732,-0.896453857,0.219970703,2066906.814,-0.039291214,0.345362723,-0.161449611,2066906.802,170.2520752,66.83503723,-449.9197083,3
2023-02-19T21:12:31.394Z,3159,2066906.836,-0.070724487,-0.903106689,0.188964844,2066906.834,-0.03470099,0.371949852,-0.333676249,2066906.822,170.4149475,67.05284119,-449.8835449,3
2023-02-19T21:12:31.414Z,3160,2066906.856,-0.054794312,-0.918258667,0.154891968,2066906.854,-0.072784193,0.235946223,-0.503405631,2066906.842,170.6294861,67.16699219,-449.8338318,3
2023-02-19T21:12:31.434Z,3161,2066906.876,-0.074523926,-0.944503784,0.156326294,2066906.874,-0.156402662,0.123518206,-0.638513923,2066906.861,171.0786133,67.21629333,-449.7797852,3
2023-02-19T21:12:31.460Z,3162,2066906.896,-0.081069946,-0.937911987,0.191848755,2066906.894,-0.239754006,0.075105935,-0.793958068,2066906.881,171.3672791,67.5004425,-450.0422363,3
2023-02-19T21:12:31.474Z,3163,2066906.916,-0.097106934,-0.945495605,0.190719604,2066906.914,-0.308737069,0.084452569,-0.91787523,2066906.901,171.6488037,67.85812378,-450.2527161,3
2023-02-19T21:12:31.494Z,3164,2066906.936,-0.077972412,-0.945953369,0.190597534,2066906.934,-0.401122659,0.126694828,-1.044054747,2066906.921,172.2252655,67.94787598,-450.3110352,3
2023-02-19T21:12:31.514Z,3165,2066906.956,-0.041488647,-0.932250977,0.171020508,2066906.954,-0.464109331,0.192203,-1.227613926,2066906.94,172.9572296,68.478302,-450.4801636,3
2023-02-19T21:12:31.534Z,3166,2066906.976,-0.007949829,-0.916870117,0.188354492,2066906.974,-0.451889694,0.190794453,-1.369833589,2066906.96,173.7842255,69.00585938,-450.9622192,3
2023-02-19T21:12:31.554Z,3167,2066906.996,0.033309937,-0.921859741,0.148269653,2066906.994,-0.471086025,0.124819696,-1.493181944,2066906.98,174.2745972,69.65461731,-450.9418335,3
2023-02-19T21:12:31.574Z,3168,2066907.016,0.087203979,-0.937271118,0.106567383,2066907.014,-0.525447786,0.045493715,-1.667298079,2066906.999,175.3944855,70.28211975,-451.3184509,3
2023-02-19T21:12:31.598Z,3169,2066907.036,0.109970093,-0.936599731,0.088104248,2066907.034,-0.591066241,0.014583737,-1.818566203,2066907.019,176.5869751,71.23342896,-451.5420532,3
2023-02-19T21:12:31.614Z,3170,2066907.056,0.112792969,-0.910263062,0.105484009,2066907.054,-0.599179566,-0.000692422,-1.897728324,2066907.039,177.6948547,72.28355408,-451.6769409,3
2023-02-19T21:12:31.634Z,3171,2066907.076,0.140518188,-0.886962891,0.132705688,2066907.074,-0.554379046,-0.04164172,-1.962968588,2066907.058,178.7324524,73.11619568,-451.9846802,3
2023-02-19T21:12:31.654Z,3172,2066907.096,0.229736328,-0.883209229,0.060623169,2066907.094,-0.648888528,-0.033285517,-2.098432779,2066907.078,179.8943481,74.400177,-452.6005859,3
2023-02-19T21:12:31.674Z,3173,2066907.116,0.298171997,-0.878234863,0.037384033,2066907.114,-0.756852806,-0.133857131,-2.243059397,2066907.098,181.3389282,75.60678101,-452.7711182,3
2023-02-19T21:12:31.694Z,3174,2066907.136,0.345230103,-0.827957153,0.061187744,2066907.134,-0.786066592,-0.423646063,-2.297874689,2066907.118,182.5691833,77.11924744,-453.291687,3
2023-02-19T21:12:31.714Z,3175,2066907.156,0.367156982,-0.819152832,0.022354126,2066907.154,-0.781543791,-0.746043563,-2.35041976,2066907.137,183.7650604,78.45620728,-454.22229,3
2023-02-19T21:12:31.734Z,3176,2066907.176,0.335647583,-0.838607788,0.069656372,2066907.174,-0.891569853,-0.685400426,-2.432527781,2066907.157,184.8518677,80.35105896,-454.6213989,3
2023-02-19T21:12:31.754Z,3177,2066907.196,0.347473145,-0.781829834,0.036758423,2066907.194,-0.96849072,-0.479038507,-2.423483849,2066907.177,186.1733704,81.93972778,-455.566925,3
2023-02-19T21:12:31.774Z,3178,2066907.216,0.490219116,-0.714767456,0.00012207,2066907.214,-0.983266473,-0.684179366,-2.558878899,2066907.196,187.3047028,84.10931396,-456.2368164,3
2023-02-19T21:12:31.794Z,3179,2066907.236,0.516815186,-0.720062256,-0.009963989,2066907.234,-0.926325202,-0.709657073,-2.689877033,2066907.216,188.4617615,86.16113281,-456.8117065,3
2023-02-19T21:12:31.814Z,3180,2066907.256,0.537353516,-0.695327759,-0.023513794,2066907.254,-0.894475937,-0.54720825,-2.698420525,2066907.236,189.337326,88.29554749,-457.5009766,3
2023-02-19T21:12:31.834Z,3181,2066907.276,0.585021973,-0.653503418,-0.041107178,2066907.274,-0.843029499,-0.619463265,-2.67249918,2066907.255,190.788269,90.50613403,-457.9156494,3
2023-02-19T21:12:31.854Z,3182,2066907.296,0.626663208,-0.586837769,-0.077072144,2066907.294,-0.847529173,-0.529364765,-2.781602144,2066907.275,191.6688232,92.91940308,-458.3842163,3
2023-02-19T21:12:31.874Z,3183,2066907.316,0.628356934,-0.592895508,-0.18447876,2066907.314,-0.85914135,-0.374911547,-2.854271412,2066907.295,192.721817,95.64129639,-458.8791504,3
2023-02-19T21:12:31.894Z,3184,2066907.336,0.791381836,-0.54598999,-0.244491577,2066907.334,-0.89694041,-0.438605577,-2.757320166,2066907.314,193.7790985,98.31648254,-459.1856079,3
2023-02-19T21:12:31.914Z,3185,2066907.356,0.858108521,-0.469482422,-0.255172729,2066907.354,-0.953632712,-0.907748282,-2.872122049,2066907.334,194.6048279,100.8419189,-459.0711365,3
2023-02-19T21:12:31.934Z,3186,2066907.376,0.606689453,-0.470962524,-0.118392944,2066907.374,-1.028130889,-0.749430299,-2.831953764,2066907.354,195.3460541,103.8356781,-459.5889893,3
2023-02-19T21:12:31.954Z,3187,2066907.396,0.601165771,-0.406463623,-0.193084717,2066907.394,-1.040074706,0.129599005,-2.908890963,2066907.374,195.7498627,106.2131042,-459.877594,3
2023-02-19T21:12:31.974Z,3188,2066907.416,0.975234985,-0.34236145,-0.312973022,2066907.414,-1.008313537,-0.21496664,-2.93952179,2066907.393,196.1726837,109.1110687,-459.4667358,3
2023-02-19T21:12:31.994Z,3189,2066907.436,0.994796753,-0.300430298,-0.285308838,2066907.434,-0.971235394,-0.699262977,-3.05632782,2066907.413,196.4701691,111.8028259,-459.0424805,3
2023-02-19T21:12:32.014Z,3190,2066907.456,0.724105835,-0.27394104,-0.167388916,2066907.454,-0.911174476,-0.106327236,-3.033041477,2066907.433,196.7803955,114.7892609,-458.7606201,3
2023-02-19T21:12:32.034Z,3191,2066907.476,0.863922119,-0.183395386,-0.275604248,2066907.474,-0.867486656,0.249573618,-3.124489069,2066907.452,196.7215424,117.2950897,-458.8058167,3
2023-02-19T21:12:32.054Z,3192,2066907.496,1.07371521,-0.23677063,-0.412002563,2066907.494,-0.801362455,-0.366062671,-3.016797066,2066907.472,196.8085632,120.2401123,-458.3256836,3
2023-02-19T21:12:32.074Z,3193,2066907.516,1.070419312,-0.137695313,-0.299163818,2066907.514,-0.779673398,-0.810366869,-2.954788446,2066907.492,196.0386505,122.8503113,-457.6524353,3
2023-02-19T21:12:32.094Z,3194,2066907.536,0.94354248,-0.04826355,-0.213943481,2066907.534,-0.816305459,-0.651055515,-2.967047215,2066907.511,195.5605164,125.5392914,-458.1647949,3
2023-02-19T21:12:32.114Z,3195,2066907.556,0.771469116,-0.04737854,-0.266921997,2066907.554,-0.792853117,0.199907526,-2.93750596,2066907.531,194.9945679,127.7106628,-458.6332397,3
2023-02-19T21:12:32.134Z,3196,2066907.576,1.050537109,0.042602539,-0.390167236,2066907.574,-0.928189158,-0.265843391,-2.933102608,2066907.551,194.021225,129.8784943,-458.4920654,3
2023-02-19T21:12:32.154Z,3197,2066907.597,1.096740723,0.065811157,-0.384521484,2066907.594,-1.012214541,-0.751143515,-2.871241808,2066907.57,193.4485626,132.2735443,-458.0776062,3
2023-02-19T21:12:32.174Z,3198,2066907.616,0.857543945,0.122283936,-0.261367798,2066907.615,-1.051371574,-0.481647313,-2.724990368,2066907.59,192.5610962,134.7733307,-458.0263672,3
2023-02-19T21:12:32.194Z,3199,2066907.637,0.870605469,0.215545654,-0.315292358,2066907.635,-1.123957515,-0.124826886,-2.760116816,2066907.61,191.5406952,136.4187012,-457.922699,3
2023-02-19T21:12:32.215Z,3200,2066907.657,1.046081543,0.298477173,-0.389953613,2066907.655,-1.192317963,-0.313924909,-2.71467948,2066907.629,190.5609436,138.4018707,-457.427063,3
2023-02-19T21:12:32.234Z,3201,2066907.677,1.011672974,0.328598022,-0.353561401,2066907.675,-1.272808552,-0.665305018,-2.657928228,2066907.649,189.2804108,139.9557953,-456.6329041,3
2023-02-19T21:12:32.254Z,3202,2066907.697,0.794326782,0.370666504,-0.218322754,2066907.695,-1.303552151,-0.241073608,-2.632144451,2066907.669,188.0093384,141.4989929,-455.8583374,3
2023-02-19T21:12:32.274Z,3203,2066907.717,0.885803223,0.46635437,-0.301177979,2066907.715,-1.314379454,0.055724781,-2.69792819,2066907.689,186.9938049,143.012085,-455.5048218,3
2023-02-19T21:12:32.294Z,3204,2066907.737,0.919570923,0.489334106,-0.409088135,2066907.735,-1.317372799,-0.014606906,-2.636334181,2066907.708,185.8550415,144.3065186,-454.4148254,3
2023-02-19T21:12:32.317Z,3205,2066907.757,0.915664673,0.575942993,-0.333816528,2066907.755,-1.433117867,-0.331453294,-2.551855087,2066907.728,184.530304,145.7937775,-453.0775146,3
2023-02-19T21:12:32.334Z,3206,2066907.777,0.853225708,0.658798218,-0.278152466,2066907.775,-1.480630517,-0.303526849,-2.565345526,2066907.748,183.2303162,147.087738,-451.7691345,3
2023-02-19T21:12:32.357Z,3207,2066907.797,0.696884155,0.66607666,-0.202148438,2066907.795,-1.551918745,0.009902964,-2.571269035,2066907.767,181.7039948,148.0133667,-450.8079224,3
2023-02-19T21:12:32.374Z,3208,2066907.817,0.744796753,0.73550415,-0.292190552,2066907.815,-1.535774112,0.389505953,-2.594849586,2066907.787,180.4116669,148.9890137,-449.6911316,3
2023-02-19T21:12:32.394Z,3209,2066907.837,0.95324707,0.823806763,-0.374298096,2066907.835,-1.578269124,-0.141382962,-2.596937418,2066907.826,177.4093628,150.2169952,-446.8565979,3
2023-02-19T21:12:32.414Z,3210,2066907.857,0.637710571,0.878997803,-0.177368164,2066907.855,-1.514487028,-0.125143275,-2.3034482,2066907.846,175.959198,150.7329407,-445.9746094,3
2023-02-19T21:12:32.434Z,3211,2066907.877,0.684448242,0.957336426,-0.198287964,2066907.875,-1.449309349,-0.301669568,-2.089259863,2066907.866,174.4775848,150.9332581,-444.789856,3
2023-02-19T21:12:32.454Z,3212,2066907.897,0.614715576,0.966201782,-0.108078003,2066907.895,-1.45159936,-0.252843976,-1.935003042,2066907.885,173.3680878,151.0831909,-444.0895386,3
2023-02-19T21:12:32.474Z,3213,2066907.917,0.556289673,0.988174438,-0.058242798,2066907.915,-1.482468009,0.192936435,-1.91004312,2066907.905,171.6199646,150.7290649,-443.3968506,3
2023-02-19T21:12:32.494Z,3214,2066907.937,0.621307373,0.952606201,-0.112258911,2066907.935,-1.544832587,0.224938303,-1.901948094,2066907.925,170.076355,150.5421448,-442.1887817,3
2023-02-19T21:12:32.514Z,3215,2066907.957,0.637130737,0.939376831,-0.248397827,2066907.955,-1.588904738,-0.379535884,-2.0672369,2066907.944,168.911972,150.2861023,-441.1934509,3
2023-02-19T21:12:32.534Z,3216,2066907.977,0.510879517,0.894470215,-0.074172974,2066907.975,-1.715220571,-0.215370908,-2.163363695,2066907.964,167.6772766,149.9073486,-440.2102661,3
2023-02-19T21:12:32.554Z,3217,2066907.997,0.474945068,0.939300537,-0.050994873,2066907.995,-1.828410029,-0.219072431,-2.273113012,2066907.984,166.20755,149.5778809,-438.5419617,3
2023-02-19T21:12:32.574Z,3218,2066908.017,0.444335938,1.003616333,0.042663574,2066908.015,-1.868920684,-0.301933765,-2.29872179,2066908.004,165.0737305,148.9625549,-437.3651123,3
2023-02-19T21:12:32.601Z,3219,2066908.037,0.395492554,1.084884644,0.074142456,2066908.035,-1.731223583,-0.435367167,-2.258882999,2066908.023,163.5892334,148.065155,-436.1091309,3
2023-02-19T21:12:32.614Z,3220,2066908.057,0.259384155,1.110626221,0.119445801,2066908.055,-1.519565105,-0.497110426,-2.052801609,2066908.043,162.3674316,147.3726196,-435.3115234,3
2023-02-19T21:12:32.634Z,3221,2066908.077,0.170059204,1.133575439,0.147964478,2066908.075,-1.200726867,-0.399907976,-1.776730061,2066908.063,160.7740479,146.3411255,-434.3032227,3
2023-02-19T21:12:32.654Z,3222,2066908.097,0.046218872,1.094299316,0.179092407,2066908.095,-0.890398622,-0.412244827,-1.424000978,2066908.082,159.7922974,145.7561798,-433.744873,3
2023-02-19T21:12:32.674Z,3223,2066908.117,-0.047042847,1.043899536,0.219482422,2066908.115,-0.643886328,-0.296610087,-0.947586238,2066908.102,158.8552704,145.2794952,-433.6716309,3
2023-02-19T21:12:32.694Z,3224,2066908.137,0.056427002,0.982192993,0.150634766,2066908.135,-0.485381335,-0.186872154,-0.652118385,2066908.122,158.5041046,144.7409058,-432.9884033,3
2023-02-19T21:12:32.714Z,3225,2066908.157,0.119888306,1.010437012,0.128448486,2066908.155,-0.343312353,0.085453384,-0.452244967,2066908.141,158.0091553,144.2653961,-432.6708984,3
2023-02-19T21:12:32.734Z,3226,2066908.177,0.1300354,0.968078613,0.077545166,2066908.175,-0.198337063,0.177515924,-0.177136689,2066908.161,157.8669891,144.1338043,-431.961792,3
2023-02-19T21:12:32.754Z,3227,2066908.197,0.281143188,0.992614746,0.028137207,2066908.195,-0.086252064,-0.041153029,0.005546033,2066908.181,157.7651367,144.4172363,-431.4754944,3
2023-02-19T21:12:32.774Z,3228,2066908.217,0.309402466,1.000198364,0.051696777,2066908.215,0.033294041,-0.222303912,0.109540343,2066908.2,158.1127014,144.734726,-430.9185486,3
2023-02-19T21:12:32.799Z,3229,2066908.237,0.229614258,1.018737793,0.089660645,2066908.235,0.171208233,-0.118370056,0.247207388,2066908.22,158.5370789,145.0272675,-430.2493286,3
2023-02-19T21:12:32.814Z,3230,2066908.257,0.206710815,1.033187866,0.072235107,2066908.255,0.405378908,-0.173002407,0.583646655,2066908.24,159.1464539,145.6200409,-429.6634521,3
2023-02-19T21:12:32.834Z,3231,2066908.277,0.183334351,1.05670166,0.043014526,2066908.275,0.636452079,-0.546627939,0.959977686,2066908.26,159.4908142,146.0702057,-429.4003296,3
2023-02-19T21:12:32.854Z,3232,2066908.297,0.037902832,1.071105957,0.184997559,2066908.295,0.953244686,-0.445812643,1.317427397,2066908.279,160.0088806,146.6864471,-429.3895264,3
2023-02-19T21:12:32.874Z,3233,2066908.317,0.091430664,1.108795166,0.21762085,2066908.315,1.181970835,-0.151125595,1.511279464,2066908.299,160.8586121,147.5545502,-430.0986938,3
2023-02-19T21:12:32.895Z,3234,2066908.337,0.267211914,1.110595703,0.034729004,2066908.335,1.358601809,-0.640296876,1.799966097,2066908.319,161.4970398,148.4395294,-430.9535522,3
2023-02-19T21:12:32.919Z,3235,2066908.357,0.286972046,1.070068359,0.044586182,2066908.355,1.528459191,-0.606790602,2.04356575,2066908.338,162.4358215,148.9350586,-432.1177368,3
2023-02-19T21:12:32.935Z,3236,2066908.377,0.329711914,1.085098267,-0.006576538,2066908.375,1.684723377,-0.481411636,2.211791039,2066908.358,163.0557709,149.4382172,-433.8563232,3
2023-02-19T21:12:32.959Z,3237,2066908.397,0.484268188,1.110595703,-0.052886963,2066908.395,1.796828389,-0.437303305,2.272918463,2066908.378,164.0410919,150.2921143,-435.6137085,3
2023-02-19T21:12:32.974Z,3238,2066908.417,0.50994873,1.091400146,-0.152923584,2066908.415,1.832459331,-0.682297051,2.393750429,2066908.397,165.4298096,150.4956665,-437.193573,3
2023-02-19T21:12:33.000Z,3239,2066908.437,0.417877197,1.078536987,-0.042175293,2066908.435,1.862333059,-0.132388934,2.411884546,2066908.417,166.7001953,150.8234406,-439.2026978,3
2023-02-19T21:12:33.015Z,3240,2066908.457,0.594268799,1.002868652,-0.132369995,2066908.455,1.857984424,0.027316576,2.487761497,2066908.437,168.2781067,151.0270386,-440.8118286,3
2023-02-19T21:12:33.038Z,3241,2066908.477,0.7293396,0.970977783,-0.260101318,2066908.475,1.851021528,-0.205332115,2.564780474,2066908.456,169.7329865,151.1039886,-442.196167,3
2023-02-19T21:12:33.055Z,3242,2066908.497,0.651763916,0.916015625,-0.192108154,2066908.495,1.830173254,0.158618405,2.603258371,2066908.476,171.6121826,151.3295135,-443.590332,3
2023-02-19T21:12:33.078Z,3243,2066908.517,0.798660278,0.854019165,-0.286346436,2066908.515,1.851221561,0.292326391,2.623660326,2066908.496,173.4352112,151.1215363,-444.8269958,3
2023-02-19T21:12:33.095Z,3244,2066908.537,0.904022217,0.793029785,-0.307876587,2066908.535,1.876688838,0.055346347,2.695146799,2066908.515,175.3682556,150.6850739,-445.9473877,3
2023-02-19T21:12:33.120Z,3245,2066908.557,0.797912598,0.744552612,-0.220214844,2066908.555,1.91791749,0.230540261,2.761675358,2066908.535,177.2866211,150.4855194,-446.9729004,3
